Model Year,Mfr Name,Division,Carline,Eng Displ,# Cyl,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify.,Carline Class Desc
2018,Nissan,INFINITI,Q50 HYBRID AWD,3.5,6,26,30,28,Gasoline (Premium Unleaded Required),1500,1500,Compact Cars
2018,Nissan,INFINITI,Q70,3.7,6,18,25,21,Gasoline (Premium Unleaded Required),2000,2000,Midsize Cars
2018,Nissan,INFINITI,Q70 AWD,3.7,6,18,24,20,Gasoline (Premium Unleaded Required),2100,2100,Midsize Cars
2018,Nissan,INFINITI,Q50,2,4,23,30,25,Gasoline (Premium Unleaded Required),1700,1700,Midsize Cars
2018,Nissan,INFINITI,Q50 AWD,2,4,22,28,24,Gasoline (Premium Unleaded Required),1750,1750,Midsize Cars
2018,Nissan,INFINITI,QX30,2,4,24,33,27,Gasoline (Premium Unleaded Required),1550,1550,Compact Cars
2018,Nissan,INFINITI,QX30 AWD,2,4,21,30,25,Gasoline (Premium Unleaded Required),1700,1700,Compact Cars
2018,Nissan,NISSAN,TITAN 2WD,5.6,8,15,21,18,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 2WD
2018,Nissan,NISSAN,TITAN 4WD,5.6,8,15,21,18,Gasoline (Regular Unleaded Recommended),2000,2000,Standard Pick-up Trucks 4WD
2018,Nissan,NISSAN,TITAN 4WD PRO-4X,5.6,8,15,20,17,Gasoline (Regular Unleaded Recommended),2100,2100,Standard Pick-up Trucks 4WD
2018,Subaru,Subaru,IMPREZA 4-Door,2,4,24,32,27,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars
2018,Subaru,Subaru,IMPREZA 4-Door,2,4,28,38,32,Gasoline (Regular Unleaded Recommended),1100,1100,Midsize Cars
2018,Subaru,Subaru,LEGACY,2.5,4,25,34,29,Gasoline (Regular Unleaded Recommended),1250,1250,Midsize Cars
2018,Subaru,Subaru,LEGACY,3.6,6,20,28,23,Gasoline (Regular Unleaded Recommended),1550,1550,Midsize Cars
2018,Subaru,Subaru,WRX,2,4,21,27,23,Gasoline (Premium Unleaded Recommended),1850,1850,Compact Cars
2018,Subaru,Subaru,WRX,2,4,18,24,21,Gasoline (Premium Unleaded Recommended),2000,2000,Compact Cars
2018,Subaru,Subaru,WRX,2.5,4,17,22,19,Gasoline (Premium Unleaded Required),2200,2200,Compact Cars
2018,Subaru,Subaru,IMPREZA SPORT 4-Door,2,4,23,31,26,Gasoline (Regular Unleaded Recommended),1400,1400,Midsize Cars
2018,Subaru,Subaru,IMPREZA SPORT 4-Door,2,4,27,36,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2018,Subaru,Subaru,WRX STI TYPE RA,2.5,4,16,22,18,Gasoline (Premium Unleaded Required),2350,2350,Compact Cars
2018,Toyota,TOYOTA,YARIS,1.5,4,30,35,32,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2018,Toyota,TOYOTA,YARIS,1.5,4,30,36,33,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2018,Toyota,TOYOTA,C-HR,2,4,27,31,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2018,Toyota,TOYOTA,CAMRY HYBRID LE,2.5,4,51,53,52,Gasoline (Regular Unleaded Recommended),700,700,Midsize Cars
2018,Toyota,TOYOTA,CAMRY HYBRID XLE/SE,2.5,4,44,47,46,Gasoline (Regular Unleaded Recommended),800,800,Midsize Cars
2018,Toyota,TOYOTA,PRIUS c,1.5,4,48,43,46,Gasoline (Regular Unleaded Recommended),800,800,Compact Cars
2018,Toyota,TOYOTA,CAMRY,2.5,4,29,41,34,Gasoline (Regular Unleaded Recommended),1050,1050,Midsize Cars
2018,Toyota,TOYOTA,TUNDRA 2WD,4.6,8,15,19,16,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 2WD
2018,Toyota,TOYOTA,TUNDRA 4WD,4.6,8,14,18,16,Gasoline (Regular Unleaded Recommended),2250,2250,Standard Pick-up Trucks 4WD
2018,Toyota,LEXUS,ES 300h,2.5,4,40,39,40,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2018,Toyota,LEXUS,ES 350,3.5,6,21,30,24,Gasoline (Regular Unleaded Recommended),1500,1500,Midsize Cars
2018,Toyota,TOYOTA,COROLLA,1.8,4,28,36,32,Gasoline (Regular Unleaded Recommended),1100,1100,Midsize Cars
2018,Toyota,TOYOTA,COROLLA,1.8,4,28,35,31,Gasoline (Regular Unleaded Recommended),1150,1150,Midsize Cars
2018,Toyota,TOYOTA,COROLLA,1.8,4,27,35,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2018,Toyota,TOYOTA,COROLLA LE ECO,1.8,4,30,40,34,Gasoline (Regular Unleaded Recommended),1050,1050,Midsize Cars
2018,Toyota,TOYOTA,COROLLA LE ECO,1.8,4,29,38,33,Gasoline (Regular Unleaded Recommended),1100,1100,Midsize Cars
2018,Toyota,TOYOTA,TUNDRA 4WD FFV,5.7,8,13,17,15,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 4WD
2018,Toyota,TOYOTA,TUNDRA 2WD,5.7,8,13,18,15,Gasoline (Regular Unleaded Recommended),2400,2400,Standard Pick-up Trucks 2WD
2018,Toyota,TOYOTA,TUNDRA 4WD,5.7,8,13,17,14,Gasoline (Regular Unleaded Recommended),2550,2550,Standard Pick-up Trucks 4WD
2018,Toyota,TOYOTA,CAMRY,3.5,6,22,33,26,Gasoline (Regular Unleaded Recommended),1400,1400,Midsize Cars
2018,Toyota,TOYOTA,CAMRY XSE,3.5,6,22,32,26,Gasoline (Regular Unleaded Recommended),1400,1400,Midsize Cars
2018,Toyota,TOYOTA,CAMRY LE/SE,2.5,4,28,39,32,Gasoline (Regular Unleaded Recommended),1100,1100,Midsize Cars
2018,Toyota,TOYOTA,CAMRY XLE/XSE,2.5,4,28,39,32,Gasoline (Regular Unleaded Recommended),1100,1100,Midsize Cars
2018,Toyota,TOYOTA,AVALON HYBRID,2.5,4,40,39,40,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2018,Toyota,TOYOTA,AVALON,3.5,6,21,30,24,Gasoline (Regular Unleaded Recommended),1500,1500,Midsize Cars
2018,Toyota,TOYOTA,COROLLA iM,1.8,4,28,36,31,Gasoline (Regular Unleaded Recommended),1150,1150,Midsize Cars
2018,Toyota,TOYOTA,COROLLA iM,1.8,4,27,35,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2018,Toyota,LEXUS,LS 500h,3.5,6,25,33,28,Gasoline (Premium Unleaded Required),1500,1500,Midsize Cars
2018,Toyota,LEXUS,LS 500h AWD,3.5,6,23,31,26,Gasoline (Premium Unleaded Required),1600,1600,Midsize Cars
2018,Toyota,LEXUS,GS F,5,8,16,24,19,Gasoline (Premium Unleaded Required),2200,2200,Compact Cars
2018,Toyota,TOYOTA,PRIUS,1.8,4,54,50,52,Gasoline (Regular Unleaded Recommended),700,700,Midsize Cars
2018,Toyota,TOYOTA,PRIUS Eco,1.8,4,58,53,56,Gasoline (Regular Unleaded Recommended),650,650,Midsize Cars
2018,Toyota,LEXUS,IS 300,2,4,22,32,26,Gasoline (Premium Unleaded Required),1600,1600,Compact Cars
2018,Toyota,LEXUS,LS 500,3.4,6,19,30,23,Gasoline (Premium Unleaded Required),1850,1850,Midsize Cars
2018,Toyota,LEXUS,LS 500 AWD,3.4,6,18,27,21,Gasoline (Premium Unleaded Required),2000,2000,Midsize Cars
2018,Toyota,LEXUS,GS 350 F SPORT,3.5,6,19,27,22,Gasoline (Premium Unleaded Required),1900,1900,Midsize Cars
2018,Toyota,LEXUS,GS 450h,3.5,6,29,34,31,Gasoline (Premium Unleaded Required),1350,1350,Midsize Cars
2018,Toyota,LEXUS,GS 300,2,4,22,32,26,Gasoline (Premium Unleaded Required),1600,1600,Midsize Cars
2018,Toyota,LEXUS,GS 300 F SPORT,2,4,21,30,24,Gasoline (Premium Unleaded Required),1750,1750,Midsize Cars
2018,Toyota,LEXUS,GS 350,3.5,6,20,28,23,Gasoline (Premium Unleaded Required),1850,1850,Midsize Cars
2018,Toyota,LEXUS,GS 350 AWD,3.5,6,19,26,22,Gasoline (Premium Unleaded Required),1900,1900,Midsize Cars
2018,Toyota,LEXUS,IS 300 AWD,3.5,6,19,26,22,Gasoline (Premium Unleaded Required),1900,1900,Compact Cars
2018,Toyota,LEXUS,IS 350,3.5,6,20,28,23,Gasoline (Premium Unleaded Required),1850,1850,Compact Cars
2018,Toyota,LEXUS,IS 350 AWD,3.5,6,19,26,22,Gasoline (Premium Unleaded Required),1900,1900,Compact Cars
2018,Volkswagen Group of,Audi,A6 quattro,2,4,22,31,26,Gasoline (Premium Unleaded Recommended),1600,1600,Midsize Cars
2018,Volkswagen Group of,Audi,A6,2,4,25,34,28,Gasoline (Premium Unleaded Recommended),1500,1500,Midsize Cars
2018,Volkswagen Group of,Audi,A5 Sportback quattro,2,4,24,34,27,Gasoline (Premium Unleaded Recommended),1550,1550,Midsize Cars
2018,Volkswagen Group of,Audi,A4 quattro,2,4,24,34,27,Gasoline (Premium Unleaded Recommended),1550,1550,Compact Cars
2018,Volkswagen Group of,Audi,S4,3,6,21,30,24,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2018,Volkswagen Group of,Audi,S5 Sportback,3,6,21,30,24,Gasoline (Premium Unleaded Recommended),1750,1750,Midsize Cars
2018,Volkswagen Group of,Audi,A4 quattro,2,4,24,33,27,Gasoline (Premium Unleaded Recommended),1550,1550,Compact Cars
2018,Volkswagen Group of,Audi,Q3 quattro,2,4,20,28,23,Gasoline (Premium Unleaded Recommended),1850,1850,Compact Cars
2018,Volkswagen Group of,Audi,Q3,2,4,20,28,23,Gasoline (Premium Unleaded Recommended),1850,1850,Compact Cars
2018,Volkswagen Group of,Audi,A6 quattro,3,6,20,29,23,Gasoline (Premium Unleaded Recommended),1850,1850,Midsize Cars
2018,Volkswagen Group of,Audi,A7 quattro,3,6,20,29,23,Gasoline (Premium Unleaded Recommended),1850,1850,Midsize Cars
2018,Volkswagen Group of,Audi,A8L,3,6,19,29,22,Gasoline (Premium Unleaded Recommended),1900,1900,Large Cars
2018,Volkswagen Group of,Volkswagen,Passat,2,4,25,36,29,Gasoline (Regular Unleaded Recommended),1250,1250,Midsize Cars
2018,Volkswagen Group of,Volkswagen,Beetle Dune,2,4,26,34,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2018,Volkswagen Group of,Volkswagen,Beetle,2,4,26,33,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2018,Volkswagen Group of,Volkswagen,Golf R,2,4,21,29,24,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2018,Volkswagen Group of,Volkswagen,Golf R,2,4,22,29,25,Gasoline (Premium Unleaded Recommended),1700,1700,Compact Cars
2018,Volkswagen Group of,Volkswagen,Jetta,1.4,4,28,38,32,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2018,Volkswagen Group of,Volkswagen,Jetta,1.4,4,28,40,33,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2018,Volkswagen Group of,Volkswagen,Jetta,1.8,4,24,33,28,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
2018,Volkswagen Group of,Volkswagen,Jetta,2,4,24,33,27,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2018,Volkswagen Group of,Volkswagen,Passat,3.6,6,19,28,22,Gasoline (Regular Unleaded Recommended),1650,1650,Midsize Cars
2018,Volkswagen Group of,Audi,A4 Ultra,2,4,27,37,31,Gasoline (Premium Unleaded Recommended),1350,1350,Compact Cars
2018,Volkswagen Group of,Audi,A8L,4,8,16,26,19,Gasoline (Premium Unleaded Recommended),2200,2200,Large Cars
2018,Volkswagen Group of,Audi,S6,4,8,16,24,18,Gasoline (Premium Unleaded Recommended),2350,2350,Midsize Cars
2018,Volkswagen Group of,Audi,S7,4,8,16,24,18,Gasoline (Premium Unleaded Recommended),2350,2350,Midsize Cars
2018,Volkswagen Group of,Audi,RS7,4,8,14,24,17,Gasoline (Premium Unleaded Recommended),2450,2450,Midsize Cars
2018,Volkswagen Group of,Audi,S8,4,8,14,24,18,Gasoline (Premium Unleaded Recommended),2350,2350,Midsize Cars
2018,Volkswagen Group of,Volkswagen,GTI,2,4,25,33,28,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
2018,Volkswagen Group of,Volkswagen,GTI,2,4,24,32,27,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2018,Volkswagen Group of,Volkswagen,Golf,1.8,4,24,33,28,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
2018,Volkswagen Group of,Volkswagen,Golf,1.8,4,25,34,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2018,Volvo,"Volvo Cars of North America, LLC",S60 Inscription FWD,2,4,25,36,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2018,Volvo,"Volvo Cars of North America, LLC",S60 FWD,2,4,25,36,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2018,Volvo,"Volvo Cars of North America, LLC",S60 AWD,2,4,22,32,26,Gasoline (Premium Unleaded Required),1600,1600,Compact Cars
2018,Volvo,"Volvo Cars of North America, LLC",S60 Inscription AWD,2,4,22,33,26,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2018,Volvo,"Volvo Cars of North America, LLC",S60 AWD,2,4,22,33,26,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2018,Volvo,"Volvo Cars of North America, LLC",S60 Polestar AWD,2,4,20,27,22,Gasoline (Premium Unleaded Required),1900,1900,Compact Cars
2018,Volvo,"Volvo Cars of North America, LLC",S60 CC AWD,2,4,22,30,25,Gasoline (Regular Unleaded Recommended),1450,1450,Compact Cars
2018,Volvo,"Volvo Cars of North America, LLC",S90 FWD,2,4,24,34,27,Gasoline (Premium Unleaded Required),1550,1550,Midsize Cars
2018,Volvo,"Volvo Cars of North America, LLC",S90 AWD,2,4,22,31,25,Gasoline (Premium Unleaded Required),1700,1700,Midsize Cars
2018,Volvo,"Volvo Cars of North America, LLC",S90 AWD,2,4,23,32,26,Gasoline (Premium Unleaded Required),1600,1600,Midsize Cars
2020,Honda,Acura,ILX,2.4,4,24,34,28,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2020,Honda,Acura,TLX AWD,3.5,6,20,29,23,Gasoline (Premium Unleaded Recommended),2100,2100,Compact Cars
2020,Honda,Acura,TLX AWD A-SPEC,3.5,6,20,29,23,Gasoline (Premium Unleaded Recommended),2100,2100,Compact Cars
2020,Honda,Acura,TLX FWD,2.4,4,23,33,27,Gasoline (Premium Unleaded Recommended),1800,1800,Compact Cars
2020,Honda,Acura,TLX FWD,3.5,6,20,31,24,Gasoline (Premium Unleaded Recommended),2050,2050,Compact Cars
2020,Honda,Acura,TLX FWD A-SPEC,2.4,4,23,32,26,Gasoline (Premium Unleaded Recommended),1900,1900,Compact Cars
2020,Honda,Acura,TLX FWD A-SPEC,3.5,6,20,30,23,Gasoline (Premium Unleaded Recommended),2100,2100,Compact Cars
2020,Volkswagen Group of,Audi,A4,2,4,27,35,30,Gasoline (Premium Unleaded Recommended),1600,1600,Compact Cars
2020,Volkswagen Group of,Audi,A4 quattro,2,4,24,32,27,Gasoline (Premium Unleaded Recommended),1800,1800,Compact Cars
2020,Volkswagen Group of,Audi,S4,3,6,20,27,23,Gasoline (Premium Unleaded Recommended),2100,2100,Compact Cars
2020,BMW,BMW,228i XDRIVE GRAN COUPE,2,4,23,33,27,Gasoline (Premium Unleaded Recommended),1800,1800,Compact Cars
2020,BMW,BMW,330i,2,4,26,36,30,Gasoline (Premium Unleaded Recommended),1600,1600,Compact Cars
2020,BMW,BMW,330i xDrive,2,4,25,34,28,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2020,BMW,BMW,430i Coupe,2,4,23,34,27,Gasoline (Premium Unleaded Recommended),1800,1800,Compact Cars
2020,BMW,BMW,430i Coupe,2,4,21,33,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2020,BMW,BMW,430i Gran Coupe,2,4,23,34,27,Gasoline (Premium Unleaded Recommended),1800,1800,Compact Cars
2020,BMW,BMW,430i xDrive Coupe,2,4,21,31,24,Gasoline (Premium Unleaded Recommended),2050,2050,Compact Cars
2020,BMW,BMW,430i xDrive Gran Coupe,2,4,21,31,24,Gasoline (Premium Unleaded Recommended),2050,2050,Compact Cars
2020,BMW,BMW,440i Coupe,3,6,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2020,BMW,BMW,440i Coupe,3,6,19,27,22,Gasoline (Premium Unleaded Recommended),2200,2200,Compact Cars
2020,BMW,BMW,440i Gran Coupe,3,6,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2020,BMW,BMW,440i xDrive Coupe,3,6,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2020,BMW,BMW,440i xDrive Coupe,3,6,18,28,21,Gasoline (Premium Unleaded Recommended),2300,2300,Compact Cars
2020,BMW,BMW,440i xDrive Gran Coupe,3,6,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2020,BMW,BMW,M235i xDrive,2,4,23,32,26,Gasoline (Premium Unleaded Recommended),1900,1900,Compact Cars
2020,BMW,BMW,M340i,3,6,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2020,BMW,BMW,M340i xDrive,3,6,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2020,BMW,BMW,M4 Coupe,3,6,17,23,19,Gasoline (Premium Unleaded Recommended),2550,2550,Compact Cars
2020,BMW,BMW,M4 Coupe,3,6,18,25,20,Gasoline (Premium Unleaded Required),2450,2450,Compact Cars
2020,BMW,BMW,M4 Coupe Competition,3,6,17,23,19,Gasoline (Premium Unleaded Recommended),2550,2550,Compact Cars
2020,BMW,BMW,M4 Coupe Competition,3,6,18,25,20,Gasoline (Premium Unleaded Required),2450,2450,Compact Cars
2020,BMW,BMW,M4 CS,3,6,17,23,19,Gasoline (Premium Unleaded Recommended),2550,2550,Compact Cars
2020,General Motors,Cadillac,CT4,2,4,23,34,27,Gasoline (Premium Unleaded Required),1800,1800,Compact Cars
2020,General Motors,Cadillac,CT4,2.7,4,20,30,24,Gasoline (Premium Unleaded Required),2050,2050,Compact Cars
2020,General Motors,Cadillac,CT4 AWD,2,4,23,32,26,Gasoline (Premium Unleaded Required),1900,1900,Compact Cars
2020,General Motors,Cadillac,CT4 AWD,2.7,4,20,28,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2020,General Motors,Cadillac,CT4 V,2.7,4,20,29,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2020,General Motors,Cadillac,CT4 V AWD,2.7,4,20,28,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2020,General Motors,Chevrolet,SONIC,1.4,4,26,34,29,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2020,Hyundai,GENESIS,G70 AWD,2,4,20,27,23,Gasoline (Premium Unleaded Recommended),2100,2100,Compact Cars
2020,Hyundai,GENESIS,G70 AWD,3.3,6,17,25,20,Gasoline (Premium Unleaded Recommended),2450,2450,Compact Cars
2020,Hyundai,GENESIS,G70 RWD,2,4,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2020,Hyundai,GENESIS,G70 RWD,2,4,18,28,22,Gasoline (Premium Unleaded Recommended),2200,2200,Compact Cars
2020,Hyundai,GENESIS,G70 RWD,3.3,6,17,26,20,Gasoline (Premium Unleaded Recommended),2450,2450,Compact Cars
2020,Honda,Honda,CIVIC 2DR,1.5,4,31,40,35,Gasoline (Regular Unleaded Recommended),1150,1150,Compact Cars
2020,Honda,Honda,CIVIC 2DR,1.5,4,30,37,33,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2020,Honda,Honda,CIVIC 2DR,1.5,4,26,36,30,Gasoline (Premium Unleaded Recommended),1600,1600,Compact Cars
2020,Honda,Honda,CIVIC 2DR,2,4,30,38,33,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2020,Honda,Honda,CIVIC 2DR,2,4,29,36,32,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2020,Honda,Honda,CIVIC 2DR,2,4,25,35,29,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2020,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,33,41,36,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2020,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,29,39,33,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,28,34,30,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,26,33,29,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,2,4,27,34,30,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,2,4,25,33,28,Gasoline (Regular Unleaded Recommended),1450,1450,Compact Cars
2020,Hyundai,HYUNDAI MOTOR COMPANY,Veloster N,2,4,22,29,25,Gasoline (Regular Unleaded Recommended),1600,1600,Compact Cars
2020,Jaguar Land Rover L,Jaguar,XE,2,4,25,34,28,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2020,Jaguar Land Rover L,Jaguar,XE 30t,2,4,24,32,27,Gasoline (Premium Unleaded Recommended),1800,1800,Compact Cars
2020,Jaguar Land Rover L,Jaguar,XE AWD,2,4,24,34,28,Gasoline (Premium Unleaded Recommended),1750,1750,Compact Cars
2020,Jaguar Land Rover L,Jaguar,XE AWD 30t,2,4,22,30,25,Gasoline (Premium Unleaded Recommended),1950,1950,Compact Cars
2020,Kia,KIA MOTORS CORPORATION,Rio,1.6,4,33,41,36,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2020,Toyota,LEXUS,GS F,5,8,16,24,19,Gasoline (Premium Unleaded Required),2550,2550,Compact Cars
2020,Toyota,LEXUS,IS 300,2,4,21,30,24,Gasoline (Premium Unleaded Required),2050,2050,Compact Cars
2020,Toyota,LEXUS,IS 300 AWD,3.5,6,18,24,21,Gasoline (Premium Unleaded Required),2300,2300,Compact Cars
2020,Toyota,LEXUS,IS 350,3.5,6,20,28,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2020,Toyota,LEXUS,IS 350 AWD,3.5,6,19,26,21,Gasoline (Premium Unleaded Required),2300,2300,Compact Cars
2020,Toyota,LEXUS,UX 250h,2,4,43,41,42,Gasoline (Regular Unleaded Recommended),950,950,Compact Cars
2020,Toyota,LEXUS,UX 250h AWD,2,4,41,38,39,Gasoline (Regular Unleaded Recommended),1050,1050,Compact Cars
2020,MAZDA,MAZDA,CX-3 2WD,2,4,29,34,31,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
2020,MAZDA,MAZDA,CX-3 4WD,2,4,27,32,29,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2020,MAZDA,MAZDA,MAZDA2,1.5,4,32,40,35,Gasoline (Regular Unleaded Recommended),1150,1150,Compact Cars
2020,MAZDA,MAZDA,MAZDA2,1.5,4,30,39,34,Gasoline (Regular Unleaded Recommended),1200,1200,Compact Cars
2020,MAZDA,MAZDA,MAZDA3 4-Door 2WD,2.5,4,26,35,30,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2020,MAZDA,MAZDA,MAZDA3 4-Door 2WD,2.5,4,27,36,30,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2020,MAZDA,MAZDA,MAZDA3 4-Door 4WD,2.5,4,25,33,28,Gasoline (Regular Unleaded Recommended),1450,1450,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC,3,6,19,27,22,Gasoline (Premium Unleaded Required),2200,2200,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG C 63,4,8,18,27,21,Gasoline (Premium Unleaded Required),2300,2300,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG C 63 S,4,8,18,27,21,Gasoline (Premium Unleaded Required),2300,2300,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG CLA 35 4MATIC,2,4,23,29,25,Gasoline (Premium Unleaded Required),1950,1950,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG CLA 45 4MATIC,2,4,20,29,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG CLS 53 4MATIC+,3,6,21,27,23,Gasoline (Premium Unleaded Required),2100,2100,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG GT 53 4MATIC+,3,6,19,24,21,Gasoline (Premium Unleaded Required),2300,2300,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG GT 63 4MATIC+,4,8,15,20,17,Gasoline (Premium Unleaded Required),2850,2850,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG GT 63 S 4MATIC+,4,8,15,20,17,Gasoline (Premium Unleaded Required),2850,2850,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC+ (coupe),4,8,17,27,20,Gasoline (Premium Unleaded Required),2450,2450,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,C 300,2,4,24,35,28,Gasoline (Premium Unleaded Required),1750,1750,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,2,4,23,33,26,Gasoline (Premium Unleaded Required),1900,1900,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,CLA 250,2,4,25,35,28,Gasoline (Premium Unleaded Required),1750,1750,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,2,4,23,33,27,Gasoline (Premium Unleaded Required),1800,1800,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,CLS 450,3,6,24,31,26,Gasoline (Premium Unleaded Required),1900,1900,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,CLS 450 4MATIC,3,6,23,30,26,Gasoline (Premium Unleaded Required),1900,1900,Compact Cars
2020,Mercedes-Benz,Mercedes-Benz,S 560 4MATIC (coupe),4,8,17,26,20,Gasoline (Premium Unleaded Required),2450,2450,Compact Cars
2020,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,1.2,3,36,43,39,Gasoline (Regular Unleaded Recommended),1050,1050,Compact Cars
